-0.894569, -0.447042
-0.859511, 0.511216
-0.034222, 0.999464
0.822530, 0.568810
0.923052, -0.384806
0.174924, -0.984633
-0.734028, -0.679193
-0.968118, 0.250694
-0.312125, 0.950094
0.630834, 0.775982
0.993808, -0.111564
0.443079, -0.896538
-0.515015, -0.857240
-0.999606, -0.029799
-0.565164, 0.825039
0.388887, 0.921340
0.985397, 0.170565
0.675938, -0.737027
-0.254976, -0.966999
-0.951466, -0.307917
-0.773183, 0.634262
0.115961, 0.993304
0.898491, 0.439107
0.854952, -0.518804
0.025374, -0.999728
-0.827532, -0.561507
-0.919610, 0.392961
-0.166202, 0.986142
0.740011, 0.672669
0.965861, -0.259253
0.303703, -0.952819
-0.637678, -0.770368
-0.992781, 0.120356
-0.435126, 0.900425
0.522582, 0.852648
0.999831, 0.020950
0.557839, -0.830009
-0.397027, -0.917861
-0.986868, -0.161836
-0.669388, 0.742981
0.263525, 0.964704
0.954154, 0.299483
0.767538, -0.641081
-0.124749, -0.992239
-0.902342, -0.431137
-0.850326, 0.526351
-0.016525, 0.999913
0.832470, 0.554160
0.916095, -0.401085
0.157467, -0.987575
-0.745936, -0.666093
-0.963529, 0.267792
-0.295258, 0.955470
0.644472, 0.764693
0.991677, -0.129139
0.427139, -0.904241
-0.530109, -0.847989
-0.999977, -0.012099
-0.550471, 0.834914
0.405136, 0.914311
0.988262, 0.153095
0.662785, -0.748876
-0.272054, -0.962334
-0.956767, -0.291026
-0.761834, 0.647850
0.133526, 0.991096
0.906123, 0.423133
0.845634, -0.533857
0.007673, -1.000021
-0.837342, -0.546770
-0.912509, 0.409178
-0.148719, 0.988930
0.751802, 0.659464
0.961121, -0.276310
0.286789, -0.958046
-0.651215, -0.758959
-0.990495, 0.137911
-0.419118, 0.907987
0.537594, 0.843263
1.000045, 0.003247
0.543059, -0.839754
-0.413213, -0.910690
-0.989578, -0.144341
-0.656131, 0.754714
0.280561, 0.959888
0.959306, 0.282546
0.756070, -0.654568
-0.142294, -0.989875
-0.909833, -0.415096
-0.840876, 0.541321
0.001178, 1.000049
0.842149, 0.539337
0.908852, -0.417239
0.139960, -0.990208
-0.757610, -0.652784
-0.958637, 0.284806
-0.278298, 0.960547
0.657907, 0.753165
0.989236, -0.146673
0.411065, -0.911661
-0.545037, -0.838472
-1.000034, 0.005604
-0.535605, 0.844528
0.421257, 0.906996
0.990817, 0.135577
0.649425, -0.760492
-0.289046, -0.957367
-0.961769, -0.274044
-0.750246, 0.661234
0.151050, 0.988577
0.913471, 0.407026
0.836051, -0.548742
-0.010030, -1.000000
-0.846890, -0.531862
-0.905123, 0.425267
-0.131190, 0.991408
0.763358, 0.646053
0.956079, -0.293280
0.269785, -0.962973
-0.664548, -0.747312
-0.987899, 0.155423
-0.402980, 0.915264
0.552437, 0.833615
0.999946, -0.014456
0.528109, -0.849236
-0.429269, -0.903232
-0.991979, -0.126801
-0.642668, 0.766210
0.297509, 0.954771
0.964157, 0.265520
0.744364, -0.667849
-0.159794, -0.987201
-0.917038, -0.398925
-0.831162, 0.556121
0.018881, 0.999872
0.851565, 0.524345
0.901324, -0.433262
0.122410, -0.992530
-0.769047, -0.639271
-0.953445, 0.301731
-0.261251, 0.965323
0.671137, 0.741401
0.986484, -0.164162
0.394863, -0.918795
-0.559794, -0.828692
-0.999778, 0.023306
-0.520571, 0.853877
0.437247, 0.899397
0.993062, 0.118016
0.635861, -0.771869
-0.305948, -0.952101
-0.966470, -0.256976
-0.738423, 0.674411
0.168526, 0.985748
0.920533, 0.390792
0.826207, -0.563456
-0.027730, -0.999665
-0.856172, -0.516787
-0.897453, 0.441223
-0.113620, 0.993575
0.774675, 0.632438
0.950737, -0.310159
0.252696, -0.967597
-0.677673, -0.735431
-0.984992, 0.172887
-0.386715, 0.922254
0.567107, 0.823705
0.999533, -0.032154
0.512993, -0.858451
-0.445190, -0.895492
-0.994068, -0.109221
-0.629004, 0.777467
